event,key,timestamp,label
keydown,o,1753192302.9999328,bot
keyup,o,1753192303.0000339,bot
keydown,Key.space,1753192303.2025318,bot
keyup,Key.space,1753192303.2027097,bot
keydown,w,1753192303.405149,bot
keyup,w,1753192303.405284,bot
keydown,o,1753192303.6077368,bot
keyup,o,1753192303.608153,bot
keydown,r,1753192303.8105884,bot
keyup,r,1753192303.8107307,bot
keydown,l,1753192304.0132573,bot
keyup,l,1753192304.013414,bot
keydown,d,1753192304.2153306,bot
keyup,d,1753192304.2159283,bot
keydown,Key.space,1753192304.418428,bot
keyup,Key.space,1753192304.4185805,bot
keydown,h,1753192304.6207001,bot
keyup,h,1753192304.6209018,bot
keydown,e,1753192304.823405,bot
keyup,e,1753192304.8240638,bot
keydown,l,1753192305.0265892,bot
keyup,l,1753192305.0268226,bot
keydown,l,1753192305.2294197,bot
keyup,l,1753192305.2295403,bot
keydown,o,1753192305.4319065,bot
keyup,o,1753192305.4320304,bot
keydown,Key.space,1753192305.634621,bot
keyup,Key.space,1753192305.6348267,bot
keydown,w,1753192305.837387,bot
keyup,w,1753192305.8377447,bot
keydown,o,1753192306.0402067,bot
keyup,o,1753192306.0403314,bot
keydown,r,1753192306.2430382,bot
keyup,r,1753192306.2431633,bot
keydown,l,1753192306.445686,bot
keyup,l,1753192306.4458067,bot
keydown,d,1753192306.6482506,bot
keyup,d,1753192306.6483784,bot
keydown,Key.space,1753192306.850778,bot
keyup,Key.space,1753192306.8509,bot
keydown,h,1753192307.053545,bot
keyup,h,1753192307.0537124,bot
keydown,e,1753192307.2559783,bot
keyup,e,1753192307.2561457,bot
keydown,l,1753192307.4584515,bot
keyup,l,1753192307.4585714,bot
keydown,l,1753192307.66108,bot
keyup,l,1753192307.6612058,bot
keydown,o,1753192307.8637652,bot
keyup,o,1753192307.8639123,bot
keydown,Key.space,1753192308.0658937,bot
keyup,Key.space,1753192308.0662234,bot
keydown,w,1753192308.2687845,bot
keyup,w,1753192308.269089,bot
keydown,o,1753192308.4717095,bot
keyup,o,1753192308.4718544,bot
keydown,r,1753192308.6742852,bot
keyup,r,1753192308.6745183,bot
keydown,l,1753192308.8771572,bot
keyup,l,1753192308.8773036,bot
keydown,d,1753192309.0798087,bot
keyup,d,1753192309.0799575,bot
keydown,Key.space,1753192309.2822347,bot
keyup,Key.space,1753192309.282376,bot
keydown,h,1753192309.4848459,bot
keyup,h,1753192309.4849932,bot
keydown,e,1753192309.6876976,bot
keyup,e,1753192309.6878295,bot
keydown,l,1753192309.8903465,bot
keyup,l,1753192309.8904912,bot
keydown,l,1753192310.0928605,bot
keyup,l,1753192310.0930378,bot
keydown,o,1753192310.2956266,bot
keyup,o,1753192310.2960374,bot
keydown,Key.space,1753192310.4984157,bot
keyup,Key.space,1753192310.498519,bot
keydown,w,1753192310.7008438,bot
keyup,w,1753192310.7011297,bot
keydown,o,1753192310.9037054,bot
keyup,o,1753192310.903963,bot
keydown,r,1753192311.1063879,bot
keyup,r,1753192311.1065001,bot
keydown,l,1753192311.309332,bot
keyup,l,1753192311.3095145,bot
keydown,d,1753192311.5119529,bot
keyup,d,1753192311.5120947,bot
keydown,Key.space,1753192311.714408,bot
keyup,Key.space,1753192311.7145798,bot
keydown,h,1753192311.9170716,bot
keyup,h,1753192311.9174113,bot
keydown,e,1753192312.1200142,bot
keyup,e,1753192312.1204648,bot
keydown,l,1753192312.3228016,bot
keyup,l,1753192312.3229837,bot
keydown,l,1753192312.5254898,bot
keyup,l,1753192312.5257444,bot
keydown,o,1753192312.7282135,bot
keyup,o,1753192312.7283633,bot
keydown,Key.space,1753192312.9309616,bot
keyup,Key.space,1753192312.9311013,bot
keydown,w,1753192313.1334434,bot
keyup,w,1753192313.1335967,bot
keydown,o,1753192313.336072,bot
keyup,o,1753192313.3365777,bot
keydown,r,1753192313.5390668,bot
keyup,r,1753192313.539186,bot
keydown,l,1753192313.7416425,bot
keyup,l,1753192313.741784,bot
keydown,d,1753192313.9442735,bot
keyup,d,1753192313.9444044,bot
keydown,Key.space,1753192314.146906,bot
keyup,Key.space,1753192314.147043,bot
keydown,h,1753192314.3495831,bot
keyup,h,1753192314.349782,bot
keydown,e,1753192314.5522394,bot
keyup,e,1753192314.5527325,bot
keydown,l,1753192314.755286,bot
keyup,l,1753192314.7554407,bot
keydown,l,1753192314.9578636,bot
keyup,l,1753192314.9579904,bot
keydown,o,1753192315.160373,bot
keyup,o,1753192315.1604705,bot
keydown,Key.space,1753192315.3621967,bot
keyup,Key.space,1753192315.362366,bot
keydown,w,1753192315.5647106,bot
keyup,w,1753192315.564847,bot
keydown,o,1753192315.7671216,bot
keyup,o,1753192315.7672842,bot
keydown,r,1753192315.9694738,bot
keyup,r,1753192315.9696872,bot
keydown,l,1753192316.1714854,bot
keyup,l,1753192316.1716146,bot
keydown,d,1753192316.3737466,bot
keyup,d,1753192316.3739357,bot
keydown,Key.space,1753192316.5759888,bot
keyup,Key.space,1753192316.5760999,bot
keydown,h,1753192316.7785003,bot
keyup,h,1753192316.7786174,bot
keydown,e,1753192316.9811769,bot
keyup,e,1753192316.9813266,bot
keydown,l,1753192317.1840565,bot
keyup,l,1753192317.1842704,bot
keydown,l,1753192317.38661,bot
keyup,l,1753192317.3868403,bot
keydown,o,1753192317.5889788,bot
keyup,o,1753192317.589157,bot
keydown,Key.space,1753192317.7914915,bot
keyup,Key.space,1753192317.791702,bot
keydown,w,1753192317.994066,bot
keyup,w,1753192317.9942408,bot
keydown,o,1753192318.1967027,bot
keyup,o,1753192318.1971624,bot
keydown,r,1753192318.3994162,bot
keyup,r,1753192318.3998897,bot
keydown,l,1753192318.6022992,bot
keyup,l,1753192318.6026478,bot
keydown,d,1753192318.8052464,bot
keyup,d,1753192318.8054092,bot
keydown,Key.space,1753192319.0079973,bot
keyup,Key.space,1753192319.0081618,bot
keydown,h,1753192319.2106495,bot
keyup,h,1753192319.210825,bot
keydown,e,1753192319.413501,bot
keyup,e,1753192319.413646,bot
keydown,l,1753192319.6161811,bot
keyup,l,1753192319.6163602,bot
keydown,l,1753192319.8186111,bot
keyup,l,1753192319.8189716,bot
keydown,o,1753192320.0217001,bot
keyup,o,1753192320.021888,bot
keydown,Key.space,1753192320.224195,bot
keyup,Key.space,1753192320.224362,bot
keydown,w,1753192320.426633,bot
keyup,w,1753192320.427021,bot
keydown,o,1753192320.629766,bot
keyup,o,1753192320.629899,bot
keydown,r,1753192320.8321579,bot
keyup,r,1753192320.8325627,bot
keydown,l,1753192321.0348468,bot
keyup,l,1753192321.0349934,bot
keydown,d,1753192321.2374814,bot
keyup,d,1753192321.237631,bot
keydown,Key.space,1753192321.4403832,bot
keyup,Key.space,1753192321.4407763,bot
keydown,h,1753192321.6433704,bot
keyup,h,1753192321.6435091,bot
keydown,e,1753192321.846142,bot
keyup,e,1753192321.8463328,bot
keydown,l,1753192322.0484352,bot
keyup,l,1753192322.0485303,bot
keydown,l,1753192322.2510703,bot
keyup,l,1753192322.251233,bot
keydown,o,1753192322.453763,bot
keyup,o,1753192322.453895,bot
keydown,Key.space,1753192322.6564462,bot
keyup,Key.space,1753192322.6565955,bot
keydown,w,1753192322.859048,bot
keyup,w,1753192322.8591435,bot
keydown,o,1753192323.0617526,bot
keyup,o,1753192323.061887,bot
keydown,r,1753192323.2645302,bot
keyup,r,1753192323.2646961,bot
keydown,l,1753192323.4675512,bot
keyup,l,1753192323.467713,bot
keydown,d,1753192323.67006,bot
keyup,d,1753192323.6705263,bot
keydown,Key.space,1753192323.8729951,bot
keyup,Key.space,1753192323.8733366,bot
keydown,h,1753192324.0758915,bot
keyup,h,1753192324.0760238,bot
keydown,e,1753192324.278592,bot
keyup,e,1753192324.2787318,bot
keydown,l,1753192324.4811246,bot
keyup,l,1753192324.4812195,bot
keydown,l,1753192324.6837487,bot
keyup,l,1753192324.6842096,bot
keydown,o,1753192324.8865762,bot
keyup,o,1753192324.886741,bot
keydown,Key.space,1753192325.0892103,bot
keyup,Key.space,1753192325.0894058,bot
keydown,w,1753192325.2919471,bot
keyup,w,1753192325.2921083,bot
keydown,o,1753192325.4945586,bot
keyup,o,1753192325.4947724,bot
keydown,r,1753192325.6970735,bot
keyup,r,1753192325.697234,bot
keydown,l,1753192325.8997526,bot
keyup,l,1753192325.8998508,bot
keydown,d,1753192326.1024473,bot
keyup,d,1753192326.1025789,bot
keydown,Key.space,1753192326.3051708,bot
keyup,Key.space,1753192326.3053002,bot
keydown,h,1753192326.5077655,bot
keyup,h,1753192326.5078988,bot
keydown,e,1753192326.7104855,bot
keyup,e,1753192326.7106173,bot
keydown,l,1753192326.9131982,bot
keyup,l,1753192326.9133308,bot
keydown,l,1753192327.1155846,bot
keyup,l,1753192327.115719,bot
keydown,o,1753192327.317824,bot
keyup,o,1753192327.3179562,bot
keydown,Key.space,1753192327.520459,bot
keyup,Key.space,1753192327.520855,bot
keydown,w,1753192327.7233753,bot
keyup,w,1753192327.7235415,bot
keydown,o,1753192327.9259403,bot
keyup,o,1753192327.9260678,bot
keydown,r,1753192328.1282742,bot
keyup,r,1753192328.1284003,bot
keydown,l,1753192328.3308163,bot
keyup,l,1753192328.3309872,bot
keydown,d,1753192328.5334125,bot
keyup,d,1753192328.5335882,bot
keydown,Key.space,1753192328.735776,bot
keyup,Key.space,1753192328.7359042,bot
keydown,h,1753192328.9384217,bot
keyup,h,1753192328.9385934,bot
keydown,e,1753192329.1411438,bot
keyup,e,1753192329.1413243,bot
keydown,l,1753192329.3437083,bot
keyup,l,1753192329.3438382,bot
keydown,l,1753192329.546189,bot
keyup,l,1753192329.5463428,bot
keydown,o,1753192329.7484078,bot
keyup,o,1753192329.7485676,bot
keydown,Key.space,1753192329.9508564,bot
keyup,Key.space,1753192329.9509804,bot
keydown,w,1753192330.1533532,bot
keyup,w,1753192330.1534781,bot
keydown,o,1753192330.355456,bot
keyup,o,1753192330.3555846,bot
keydown,r,1753192330.5576122,bot
keyup,r,1753192330.5577674,bot
keydown,l,1753192330.7602105,bot
keyup,l,1753192330.760853,bot
keydown,d,1753192330.963445,bot
keyup,d,1753192330.9635983,bot
keydown,Key.space,1753192331.1662743,bot
keyup,Key.space,1753192331.166471,bot
keydown,h,1753192331.368977,bot
keyup,h,1753192331.3694444,bot
keydown,e,1753192331.5719326,bot
keyup,e,1753192331.572077,bot
keydown,l,1753192331.7746024,bot
keyup,l,1753192331.7747912,bot
keydown,l,1753192331.9772437,bot
keyup,l,1753192331.977377,bot
keydown,o,1753192332.1799312,bot
keyup,o,1753192332.1800613,bot
keydown,Key.space,1753192332.3825693,bot
keyup,Key.space,1753192332.382968,bot
keydown,w,1753192332.585417,bot
keyup,w,1753192332.5859153,bot
keydown,o,1753192332.7884333,bot
keyup,o,1753192332.7885664,bot
keydown,r,1753192332.9910648,bot
keyup,r,1753192332.9911957,bot
keydown,l,1753192333.193745,bot
keyup,l,1753192333.1938634,bot
keydown,d,1753192333.3964186,bot
keyup,d,1753192333.3965786,bot
keydown,Key.space,1753192333.598957,bot
keyup,Key.space,1753192333.59912,bot
keydown,h,1753192333.8015707,bot
keyup,h,1753192333.8018079,bot
keydown,e,1753192334.0044448,bot
keyup,e,1753192334.0046072,bot
keydown,l,1753192334.207012,bot
keyup,l,1753192334.2075412,bot
keydown,l,1753192334.4100854,bot
keyup,l,1753192334.4102252,bot
keydown,o,1753192334.6126857,bot
keyup,o,1753192334.6128101,bot
keydown,Key.space,1753192334.8147364,bot
keyup,Key.space,1753192334.8149898,bot
keydown,w,1753192335.0171618,bot
keyup,w,1753192335.017334,bot
keydown,o,1753192335.2197144,bot
keyup,o,1753192335.2198482,bot
keydown,r,1753192335.422016,bot
keyup,r,1753192335.422159,bot
keydown,l,1753192335.6245005,bot
keyup,l,1753192335.62463,bot
keydown,d,1753192335.82697,bot
keyup,d,1753192335.8270893,bot
keydown,Key.space,1753192336.029454,bot
keyup,Key.space,1753192336.029627,bot
keydown,h,1753192336.2316847,bot
keyup,h,1753192336.23182,bot
keydown,e,1753192336.4340541,bot
keyup,e,1753192336.4342394,bot
keydown,l,1753192336.636543,bot
keyup,l,1753192336.6367602,bot
keydown,l,1753192336.8388276,bot
keyup,l,1753192336.839013,bot
keydown,o,1753192337.0410821,bot
keyup,o,1753192337.0412617,bot
keydown,Key.space,1753192337.2435381,bot
keyup,Key.space,1753192337.2437012,bot
keydown,w,1753192337.4460566,bot
keyup,w,1753192337.4462414,bot
keydown,o,1753192337.6482356,bot
keyup,o,1753192337.6484258,bot
keydown,r,1753192337.8507147,bot
keyup,r,1753192337.8509424,bot
keydown,l,1753192338.0531871,bot
keyup,l,1753192338.0533648,bot
keydown,d,1753192338.255219,bot
keyup,d,1753192338.255338,bot
keydown,Key.space,1753192338.4577737,bot
keyup,Key.space,1753192338.457971,bot
keydown,h,1753192338.660426,bot
keyup,h,1753192338.6605532,bot
keydown,e,1753192338.862641,bot
keyup,e,1753192338.862823,bot
keydown,l,1753192339.0652556,bot
keyup,l,1753192339.065815,bot
keydown,l,1753192339.2681394,bot
keyup,l,1753192339.2683253,bot
keydown,o,1753192339.4707663,bot
keyup,o,1753192339.470955,bot
keydown,Key.space,1753192339.6729307,bot
keyup,Key.space,1753192339.6731071,bot
keydown,w,1753192339.87549,bot
keyup,w,1753192339.8756547,bot
keydown,o,1753192340.0779843,bot
keyup,o,1753192340.0781693,bot
keydown,r,1753192340.280515,bot
keyup,r,1753192340.280651,bot
keydown,l,1753192340.4828002,bot
keyup,l,1753192340.482933,bot
keydown,d,1753192340.68529,bot
keyup,d,1753192340.685471,bot
keydown,Key.space,1753192340.8878613,bot
keyup,Key.space,1753192340.8880336,bot
keydown,h,1753192341.0903497,bot
keyup,h,1753192341.0905726,bot
keydown,e,1753192341.2928545,bot
keyup,e,1753192341.2930286,bot
keydown,l,1753192341.4953709,bot
keyup,l,1753192341.4955401,bot
keydown,l,1753192341.6977499,bot
keyup,l,1753192341.6979423,bot
keydown,o,1753192341.9001982,bot
keyup,o,1753192341.900369,bot
keydown,Key.space,1753192342.1027868,bot
keyup,Key.space,1753192342.102977,bot
keydown,w,1753192342.3052235,bot
keyup,w,1753192342.3053997,bot
keydown,o,1753192342.5075457,bot
keyup,o,1753192342.5077286,bot
keydown,r,1753192342.7100234,bot
keyup,r,1753192342.710169,bot
keydown,l,1753192342.9127154,bot
keyup,l,1753192342.9129114,bot
keydown,d,1753192343.1150699,bot
keyup,d,1753192343.1151977,bot
keydown,Key.space,1753192343.3178327,bot
keyup,Key.space,1753192343.3181846,bot
keydown,h,1753192343.520778,bot
keyup,h,1753192343.5209754,bot
keydown,e,1753192343.723503,bot
keyup,e,1753192343.7237287,bot
keydown,l,1753192343.926109,bot
keyup,l,1753192343.9265544,bot
keydown,l,1753192344.129312,bot
keyup,l,1753192344.1294336,bot
keydown,o,1753192344.331546,bot
keyup,o,1753192344.3319275,bot
keydown,Key.space,1753192344.534545,bot
keyup,Key.space,1753192344.5347078,bot
keydown,w,1753192344.7371757,bot
keyup,w,1753192344.737302,bot
keydown,o,1753192344.939805,bot
keyup,o,1753192344.9400687,bot
keydown,r,1753192345.1427262,bot
keyup,r,1753192345.1429207,bot
keydown,l,1753192345.345363,bot
keyup,l,1753192345.3454826,bot
keydown,d,1753192345.5480635,bot
keyup,d,1753192345.5482416,bot
keydown,Key.space,1753192345.7505288,bot
keyup,Key.space,1753192345.7506864,bot
keydown,h,1753192345.9532757,bot
keyup,h,1753192345.9535499,bot
keydown,e,1753192346.1557186,bot
keyup,e,1753192346.156036,bot
keydown,l,1753192346.3585727,bot
keyup,l,1753192346.358798,bot
keydown,l,1753192346.5610883,bot
keyup,l,1753192346.5612671,bot
keydown,o,1753192346.7639601,bot
keyup,o,1753192346.7640812,bot
keydown,Key.space,1753192346.9665534,bot
keyup,Key.space,1753192346.966772,bot
keydown,w,1753192347.1691043,bot
keyup,w,1753192347.1692812,bot
keydown,o,1753192347.3717487,bot
keyup,o,1753192347.3721309,bot
keydown,r,1753192347.5746186,bot
keyup,r,1753192347.5750368,bot
keydown,l,1753192347.777743,bot
keyup,l,1753192347.7778897,bot
keydown,d,1753192347.980314,bot
keyup,d,1753192347.9804368,bot
keydown,Key.space,1753192348.1829426,bot
keyup,Key.space,1753192348.1831243,bot
keydown,h,1753192348.3855238,bot
keyup,h,1753192348.385743,bot
keydown,e,1753192348.5881279,bot
keyup,e,1753192348.5883067,bot
keydown,l,1753192348.79082,bot
keyup,l,1753192348.791003,bot
keydown,l,1753192348.9933927,bot
keyup,l,1753192348.9935262,bot
keydown,o,1753192349.1960948,bot
keyup,o,1753192349.196316,bot
keydown,Key.space,1753192349.398331,bot
keyup,Key.space,1753192349.398454,bot
keydown,w,1753192349.6009803,bot
keyup,w,1753192349.6013396,bot
keydown,o,1753192349.8038812,bot
keyup,o,1753192349.8040695,bot
keydown,r,1753192350.0064657,bot
keyup,r,1753192350.0066519,bot
keydown,l,1753192350.2088747,bot
keyup,l,1753192350.2090561,bot
keydown,d,1753192350.411616,bot
keyup,d,1753192350.4120548,bot
keydown,Key.space,1753192350.6143382,bot
keyup,Key.space,1753192350.614465,bot
keydown,h,1753192350.8165624,bot
keyup,h,1753192350.8167164,bot
keydown,e,1753192351.0190501,bot
keyup,e,1753192351.019179,bot
keydown,l,1753192351.221519,bot
keyup,l,1753192351.2216423,bot
keydown,l,1753192351.4239662,bot
keyup,l,1753192351.4241412,bot
keydown,o,1753192351.6261368,bot
keyup,o,1753192351.626309,bot
keydown,Key.space,1753192351.828694,bot
keyup,Key.space,1753192351.8292055,bot
keydown,w,1753192352.0312574,bot
keyup,w,1753192352.0314004,bot
keydown,o,1753192352.2337742,bot
keyup,o,1753192352.2339463,bot
keydown,r,1753192352.4362714,bot
keyup,r,1753192352.4365263,bot
keydown,l,1753192352.6389892,bot
keyup,l,1753192352.6393862,bot
keydown,d,1753192352.8419447,bot
keyup,d,1753192352.8423173,bot
keydown,Key.space,1753192353.0449224,bot
keyup,Key.space,1753192353.0450788,bot
keydown,h,1753192353.2475498,bot
keyup,h,1753192353.2477584,bot
keydown,e,1753192353.4501173,bot
keyup,e,1753192353.4502733,bot
keydown,l,1753192353.6526413,bot
keyup,l,1753192353.6530652,bot
keydown,l,1753192353.8553739,bot
keyup,l,1753192353.8555145,bot
keydown,o,1753192354.0578916,bot
keyup,o,1753192354.058052,bot
keydown,Key.space,1753192354.2604778,bot
keyup,Key.space,1753192354.2606387,bot
keydown,w,1753192354.4631376,bot
keyup,w,1753192354.4632792,bot
keydown,o,1753192354.66564,bot
keyup,o,1753192354.6660488,bot
keydown,r,1753192354.868601,bot
keyup,r,1753192354.8687968,bot
keydown,l,1753192355.0708995,bot
keyup,l,1753192355.0710864,bot
keydown,d,1753192355.2729614,bot
keyup,d,1753192355.2731342,bot
keydown,Key.space,1753192355.475347,bot
keyup,Key.space,1753192355.4754744,bot
keydown,h,1753192355.67775,bot
keyup,h,1753192355.6779554,bot
keydown,e,1753192355.8803396,bot
keyup,e,1753192355.8804424,bot
keydown,l,1753192356.0831857,bot
keyup,l,1753192356.08337,bot
keydown,l,1753192356.2858212,bot
keyup,l,1753192356.2861545,bot
keydown,o,1753192356.488448,bot
keyup,o,1753192356.4887345,bot
keydown,Key.space,1753192356.6912699,bot
keyup,Key.space,1753192356.6914997,bot
keydown,w,1753192356.8942463,bot
keyup,w,1753192356.8943899,bot
keydown,o,1753192357.097041,bot
keyup,o,1753192357.0972865,bot
keydown,r,1753192357.2995684,bot
keyup,r,1753192357.2997856,bot
keydown,l,1753192357.5015943,bot
keyup,l,1753192357.5017798,bot
keydown,d,1753192357.7034383,bot
keyup,d,1753192357.7035687,bot
keydown,Key.space,1753192357.9061882,bot
keyup,Key.space,1753192357.9063308,bot
keydown,h,1753192358.108701,bot
keyup,h,1753192358.1092634,bot
keydown,e,1753192358.3117619,bot
keyup,e,1753192358.3121502,bot
keydown,l,1753192358.5145657,bot
keyup,l,1753192358.5147731,bot
keydown,l,1753192358.7171338,bot
keyup,l,1753192358.7172377,bot
keydown,o,1753192358.9197724,bot
keyup,o,1753192358.9201221,bot
keydown,Key.space,1753192359.1226525,bot
keyup,Key.space,1753192359.1232457,bot
keydown,w,1753192359.3259873,bot
keyup,w,1753192359.3261347,bot
keydown,o,1753192359.528523,bot
keyup,o,1753192359.5290108,bot
keydown,r,1753192359.7312994,bot
keyup,r,1753192359.731479,bot
keydown,l,1753192359.9337456,bot
keyup,l,1753192359.9338772,bot
keydown,d,1753192360.136535,bot
keyup,d,1753192360.1366398,bot
keydown,Key.space,1753192360.3389046,bot
keyup,Key.space,1753192360.3390286,bot
keydown,h,1753192360.5414221,bot
keyup,h,1753192360.5415242,bot
keydown,e,1753192360.7442398,bot
keyup,e,1753192360.7443686,bot
keydown,l,1753192360.9460146,bot
keyup,l,1753192360.946146,bot
keydown,l,1753192361.1478138,bot
keyup,l,1753192361.1479464,bot
keydown,o,1753192361.349767,bot
keyup,o,1753192361.3499055,bot
keydown,Key.space,1753192361.5520415,bot
keyup,Key.space,1753192361.5521743,bot
keydown,w,1753192361.754591,bot
keyup,w,1753192361.7547529,bot
keydown,o,1753192361.9570131,bot
keyup,o,1753192361.9571457,bot
keydown,r,1753192362.1594653,bot
keyup,r,1753192362.1595542,bot
keydown,l,1753192362.361936,bot
keyup,l,1753192362.3620636,bot
keydown,d,1753192362.5642745,bot
keyup,d,1753192362.5643797,bot
keydown,Key.space,1753192362.7667415,bot
keyup,Key.space,1753192362.7671728,bot
keydown,h,1753192362.9695048,bot
keyup,h,1753192362.9696298,bot
keydown,e,1753192363.171796,bot
keyup,e,1753192363.1719232,bot
keydown,l,1753192363.3742888,bot
keyup,l,1753192363.374412,bot
keydown,l,1753192363.576789,bot
keyup,l,1753192363.5769544,bot
keydown,o,1753192363.7792933,bot
keyup,o,1753192363.7793884,bot
keydown,Key.space,1753192363.9811604,bot
keyup,Key.space,1753192363.981266,bot
keydown,w,1753192364.1838295,bot
keyup,w,1753192364.18397,bot
keydown,o,1753192364.3864388,bot
keyup,o,1753192364.3865886,bot
keydown,r,1753192364.5891647,bot
keyup,r,1753192364.5898035,bot
keydown,l,1753192364.792189,bot
keyup,l,1753192364.792342,bot
keydown,d,1753192364.994698,bot
keyup,d,1753192364.9948297,bot
keydown,Key.space,1753192365.1972198,bot
keyup,Key.space,1753192365.1973283,bot
keydown,h,1753192365.3997333,bot
keyup,h,1753192365.3998282,bot
keydown,e,1753192365.6021643,bot
keyup,e,1753192365.602292,bot
keydown,l,1753192365.80451,bot
keyup,l,1753192365.8046358,bot
keydown,l,1753192366.006947,bot
keyup,l,1753192366.0071106,bot
keydown,o,1753192366.209416,bot
keyup,o,1753192366.209543,bot
keydown,Key.space,1753192366.4118495,bot
keyup,Key.space,1753192366.4119775,bot
keydown,w,1753192366.6140108,bot
keyup,w,1753192366.614174,bot
keydown,o,1753192366.8164432,bot
keyup,o,1753192366.8165646,bot
keydown,r,1753192367.0190024,bot
keyup,r,1753192367.019183,bot
keydown,l,1753192367.2214606,bot
keyup,l,1753192367.2215967,bot
keydown,d,1753192367.4238663,bot
keyup,d,1753192367.4240046,bot
keydown,Key.space,1753192367.62625,bot
keyup,Key.space,1753192367.626386,bot
keydown,h,1753192367.8288789,bot
keyup,h,1753192367.8289766,bot
keydown,e,1753192368.030724,bot
keyup,e,1753192368.030872,bot
keydown,l,1753192368.2327404,bot
keyup,l,1753192368.232896,bot
keydown,l,1753192368.435455,bot
keyup,l,1753192368.4356349,bot
keydown,o,1753192368.6381118,bot
keyup,o,1753192368.638266,bot
keydown,Key.space,1753192368.8407214,bot
keyup,Key.space,1753192368.841017,bot
keydown,w,1753192369.0433125,bot
keyup,w,1753192369.0434768,bot
keydown,o,1753192369.246093,bot
keyup,o,1753192369.2462084,bot
keydown,r,1753192369.4487143,bot
keyup,r,1753192369.4488416,bot
keydown,l,1753192369.6510642,bot
keyup,l,1753192369.6511881,bot
keydown,d,1753192369.8537397,bot
keyup,d,1753192369.8538692,bot
keydown,Key.space,1753192370.0564718,bot
keyup,Key.space,1753192370.0567062,bot
keydown,h,1753192370.2590864,bot
keyup,h,1753192370.2592058,bot
keydown,e,1753192370.4617412,bot
keyup,e,1753192370.4618642,bot
keydown,l,1753192370.664235,bot
keyup,l,1753192370.6644037,bot
keydown,l,1753192370.8668196,bot
keyup,l,1753192370.8669963,bot
keydown,o,1753192371.0696049,bot
keyup,o,1753192371.0697515,bot
keydown,Key.space,1753192371.272296,bot
keyup,Key.space,1753192371.2724698,bot
keydown,w,1753192371.4749455,bot
keyup,w,1753192371.4750886,bot
keydown,o,1753192371.6776302,bot
keyup,o,1753192371.6777885,bot
keydown,r,1753192371.8803635,bot
keyup,r,1753192371.8804872,bot
keydown,l,1753192372.0830736,bot
keyup,l,1753192372.0833077,bot
keydown,d,1753192372.2859366,bot
keyup,d,1753192372.2860515,bot
keydown,Key.space,1753192372.4883308,bot
keyup,Key.space,1753192372.48845,bot
keydown,h,1753192372.690831,bot
keyup,h,1753192372.6909518,bot
keydown,e,1753192372.8932788,bot
keyup,e,1753192372.893403,bot
keydown,l,1753192373.0958743,bot
keyup,l,1753192373.0959985,bot
keydown,l,1753192373.2980876,bot
keyup,l,1753192373.2982378,bot
keydown,o,1753192373.5004382,bot
keyup,o,1753192373.500552,bot
keydown,Key.space,1753192373.7030623,bot
keyup,Key.space,1753192373.7031798,bot
keydown,w,1753192373.9055383,bot
keyup,w,1753192373.9057567,bot
keydown,o,1753192374.1083453,bot
keyup,o,1753192374.1084933,bot
keydown,r,1753192374.3111007,bot
keyup,r,1753192374.3112664,bot
keydown,l,1753192374.5137768,bot
keyup,l,1753192374.5140471,bot
keydown,d,1753192374.7164078,bot
keyup,d,1753192374.7165608,bot
keydown,Key.space,1753192374.9194083,bot
keyup,Key.space,1753192374.9195926,bot
keydown,h,1753192375.1223714,bot
keyup,h,1753192375.1230671,bot
keydown,e,1753192375.3257935,bot
keyup,e,1753192375.3259234,bot
keydown,l,1753192375.5284896,bot
keyup,l,1753192375.5287104,bot
keydown,l,1753192375.730991,bot
keyup,l,1753192375.7312434,bot
keydown,o,1753192375.9334674,bot
keyup,o,1753192375.9336486,bot
keydown,Key.space,1753192376.1359537,bot
keyup,Key.space,1753192376.1361213,bot
keydown,w,1753192376.3382971,bot
keyup,w,1753192376.3384733,bot
keydown,o,1753192376.5409114,bot
keyup,o,1753192376.5410922,bot
keydown,r,1753192376.7434497,bot
keyup,r,1753192376.7435708,bot
keydown,l,1753192376.9462972,bot
keyup,l,1753192376.9463885,bot
keydown,d,1753192377.1481237,bot
keyup,d,1753192377.1483166,bot
keydown,Key.space,1753192377.3505554,bot
keyup,Key.space,1753192377.350717,bot
keydown,h,1753192377.553011,bot
keyup,h,1753192377.5531328,bot
keydown,e,1753192377.7553291,bot
keyup,e,1753192377.755502,bot
keydown,l,1753192377.9577928,bot
keyup,l,1753192377.957982,bot
keydown,l,1753192378.1600626,bot
keyup,l,1753192378.1603,bot
keydown,o,1753192378.3625326,bot
keyup,o,1753192378.3626957,bot
keydown,Key.space,1753192378.5648491,bot
keyup,Key.space,1753192378.5649843,bot
keydown,w,1753192378.7673368,bot
keyup,w,1753192378.7674687,bot
keydown,o,1753192378.969869,bot
keyup,o,1753192378.970087,bot
keydown,r,1753192379.1722662,bot
keyup,r,1753192379.17239,bot
keydown,l,1753192379.3748004,bot
keyup,l,1753192379.3749743,bot
keydown,d,1753192379.5771203,bot
keyup,d,1753192379.577296,bot
keydown,Key.space,1753192379.7794678,bot
keyup,Key.space,1753192379.7796493,bot
keydown,h,1753192379.9818137,bot
keyup,h,1753192379.9819915,bot
keydown,e,1753192380.1843143,bot
keyup,e,1753192380.1844854,bot
keydown,l,1753192380.3868444,bot
keyup,l,1753192380.3870199,bot
