event_code,key_code,timestamp,label
0,7,1753192236.936105,bot
1,7,1753192237.1387398,bot
0,7,1753192237.138904,bot
1,8,1753192237.341216,bot
0,8,1753192237.3413806,bot
1,2,1753192237.5438528,bot
0,2,1753192237.5439906,bot
1,10,1753192237.746769,bot
0,10,1753192237.746889,bot
1,8,1753192237.9493625,bot
0,8,1753192237.9495678,bot
1,9,1753192238.1518729,bot
0,9,1753192238.1520455,bot
1,7,1753192238.3545651,bot
0,7,1753192238.3548906,bot
1,4,1753192238.5574536,bot
0,4,1753192238.5578072,bot
1,2,1753192238.7605531,bot
0,2,1753192238.7607117,bot
1,6,1753192238.9633715,bot
0,6,1753192238.9635377,bot
1,5,1753192239.1661437,bot
0,5,1753192239.166313,bot
1,7,1753192239.3688524,bot
0,7,1753192239.3693218,bot
1,7,1753192239.572121,bot
0,7,1753192239.5722394,bot
1,8,1753192239.7748382,bot
0,8,1753192239.775066,bot
1,2,1753192239.977414,bot
0,2,1753192239.9776988,bot
1,10,1753192240.1803946,bot
0,10,1753192240.1808977,bot
1,8,1753192240.3829863,bot
0,8,1753192240.383283,bot
1,9,1753192240.5859077,bot
0,9,1753192240.5860417,bot
1,7,1753192240.7886226,bot
0,7,1753192240.7890284,bot
1,4,1753192240.991574,bot
0,4,1753192240.9919322,bot
1,2,1753192241.1945615,bot
0,2,1753192241.19477,bot
1,6,1753192241.3974488,bot
0,6,1753192241.3976443,bot
1,5,1753192241.599717,bot
0,5,1753192241.5998895,bot
1,7,1753192241.8023462,bot
0,7,1753192241.802431,bot
1,7,1753192242.0045123,bot
0,7,1753192242.0046446,bot
1,8,1753192242.206606,bot
0,8,1753192242.206744,bot
1,2,1753192242.409152,bot
0,2,1753192242.4092798,bot
1,10,1753192242.6116123,bot
0,10,1753192242.6118042,bot
1,8,1753192242.8142085,bot
0,8,1753192242.8143277,bot
1,9,1753192243.0165932,bot
0,9,1753192243.0167625,bot
1,7,1753192243.2190137,bot
0,7,1753192243.2191286,bot
1,4,1753192243.421586,bot
0,4,1753192243.421816,bot
1,2,1753192243.623819,bot
0,2,1753192243.62395,bot
1,6,1753192243.8263776,bot
0,6,1753192243.826829,bot
1,5,1753192244.0295415,bot
0,5,1753192244.029708,bot
1,7,1753192244.232197,bot
0,7,1753192244.2323186,bot
1,7,1753192244.4345944,bot
0,7,1753192244.4347453,bot
1,8,1753192244.6370466,bot
0,8,1753192244.6372175,bot
1,2,1753192244.8393366,bot
0,2,1753192244.839455,bot
1,10,1753192245.04145,bot
0,10,1753192245.0415795,bot
1,8,1753192245.2439277,bot
0,8,1753192245.244065,bot
1,9,1753192245.446433,bot
0,9,1753192245.446587,bot
1,7,1753192245.6491368,bot
0,7,1753192245.6492696,bot
1,4,1753192245.8514476,bot
0,4,1753192245.8515832,bot
1,2,1753192246.0538814,bot
0,2,1753192246.0540104,bot
1,6,1753192246.2564604,bot
0,6,1753192246.2565928,bot
1,5,1753192246.458989,bot
0,5,1753192246.4591162,bot
1,7,1753192246.661473,bot
0,7,1753192246.6616015,bot
1,7,1753192246.86405,bot
0,7,1753192246.8641472,bot
1,8,1753192247.0662105,bot
0,8,1753192247.0663402,bot
1,2,1753192247.2686548,bot
0,2,1753192247.2687998,bot
1,10,1753192247.4711075,bot
0,10,1753192247.4712162,bot
1,8,1753192247.67373,bot
0,8,1753192247.6738658,bot
1,9,1753192247.8765535,bot
0,9,1753192247.8767354,bot
1,7,1753192248.0794065,bot
0,7,1753192248.07976,bot
1,4,1753192248.2823007,bot
0,4,1753192248.2824306,bot
1,2,1753192248.4847977,bot
0,2,1753192248.4848928,bot
1,6,1753192248.6872065,bot
0,6,1753192248.6873336,bot
1,5,1753192248.8900092,bot
0,5,1753192248.8901408,bot
1,7,1753192249.0922642,bot
0,7,1753192249.0923932,bot
1,7,1753192249.2948763,bot
0,7,1753192249.2949452,bot
1,8,1753192249.4973063,bot
0,8,1753192249.497403,bot
1,2,1753192249.6994586,bot
0,2,1753192249.6995895,bot
1,10,1753192249.9018493,bot
0,10,1753192249.9019802,bot
1,8,1753192250.1044114,bot
0,8,1753192250.1045432,bot
1,9,1753192250.306647,bot
0,9,1753192250.306831,bot
1,7,1753192250.5090158,bot
0,7,1753192250.5091214,bot
1,4,1753192250.7117062,bot
0,4,1753192250.7120352,bot
1,2,1753192250.9147546,bot
0,2,1753192250.9148636,bot
1,6,1753192251.1166213,bot
0,6,1753192251.1167755,bot
1,5,1753192251.3187215,bot
0,5,1753192251.3188477,bot
1,7,1753192251.5215232,bot
0,7,1753192251.5217812,bot
1,7,1753192251.724578,bot
0,7,1753192251.725185,bot
1,8,1753192251.927845,bot
0,8,1753192251.92794,bot
1,2,1753192252.1303065,bot
0,2,1753192252.130437,bot
1,10,1753192252.3323543,bot
0,10,1753192252.332483,bot
1,8,1753192252.5342262,bot
0,8,1753192252.5344577,bot
1,9,1753192252.73701,bot
0,9,1753192252.73714,bot
1,7,1753192252.9393396,bot
0,7,1753192252.939439,bot
1,4,1753192253.1418266,bot
0,4,1753192253.1419592,bot
1,2,1753192253.344702,bot
0,2,1753192253.3450923,bot
1,6,1753192253.547822,bot
0,6,1753192253.548044,bot
1,5,1753192253.7501223,bot
0,5,1753192253.750362,bot
1,7,1753192253.9529085,bot
0,7,1753192253.953339,bot
1,7,1753192254.1560712,bot
0,7,1753192254.1562002,bot
1,8,1753192254.358821,bot
0,8,1753192254.3591335,bot
1,2,1753192254.5618863,bot
0,2,1753192254.5619824,bot
1,10,1753192254.7647169,bot
0,10,1753192254.7648509,bot
1,8,1753192254.9672573,bot
0,8,1753192254.9674945,bot
1,9,1753192255.1701794,bot
0,9,1753192255.1706064,bot
1,7,1753192255.3731692,bot
0,7,1753192255.3733978,bot
1,4,1753192255.5760703,bot
0,4,1753192255.5764854,bot
1,2,1753192255.7790809,bot
0,2,1753192255.779204,bot
1,6,1753192255.9815168,bot
0,6,1753192255.9816463,bot
1,5,1753192256.1840131,bot
0,5,1753192256.1841085,bot
1,7,1753192256.386561,bot
0,7,1753192256.3867276,bot
1,7,1753192256.5892034,bot
0,7,1753192256.5894067,bot
1,8,1753192256.7921937,bot
0,8,1753192256.7922902,bot
1,2,1753192256.9948933,bot
0,2,1753192256.9951022,bot
1,10,1753192257.1976285,bot
0,10,1753192257.1978855,bot
1,8,1753192257.4005008,bot
0,8,1753192257.4008784,bot
1,9,1753192257.6037445,bot
0,9,1753192257.6038804,bot
1,7,1753192257.8062215,bot
0,7,1753192257.806313,bot
1,4,1753192258.0087545,bot
0,4,1753192258.0091646,bot
1,2,1753192258.2118244,bot
0,2,1753192258.211953,bot
1,6,1753192258.4144957,bot
0,6,1753192258.4146204,bot
1,5,1753192258.6170824,bot
0,5,1753192258.6174586,bot
1,7,1753192258.820109,bot
0,7,1753192258.820504,bot
1,7,1753192259.0229342,bot
0,7,1753192259.02308,bot
1,8,1753192259.225513,bot
0,8,1753192259.2257326,bot
1,2,1753192259.4278686,bot
0,2,1753192259.4282122,bot
1,10,1753192259.6308231,bot
0,10,1753192259.631004,bot
1,8,1753192259.833211,bot
0,8,1753192259.833346,bot
1,9,1753192260.0358684,bot
0,9,1753192260.036052,bot
1,7,1753192260.2383728,bot
0,7,1753192260.2385526,bot
1,4,1753192260.441033,bot
0,4,1753192260.4412763,bot
1,2,1753192260.643557,bot
0,2,1753192260.6437762,bot
1,6,1753192260.8461351,bot
0,6,1753192260.8462284,bot
1,5,1753192261.0488544,bot
0,5,1753192261.0490422,bot
1,7,1753192261.2514205,bot
0,7,1753192261.251579,bot
1,7,1753192261.454003,bot
0,7,1753192261.4541757,bot
1,8,1753192261.6564872,bot
0,8,1753192261.6565862,bot
1,2,1753192261.8592207,bot
0,2,1753192261.859404,bot
1,10,1753192262.061997,bot
0,10,1753192262.06218,bot
1,8,1753192262.2647347,bot
0,8,1753192262.2648644,bot
1,9,1753192262.4670317,bot
0,9,1753192262.4676282,bot
1,7,1753192262.6702712,bot
0,7,1753192262.6704051,bot
1,4,1753192262.8733106,bot
0,4,1753192262.8734486,bot
1,2,1753192263.0758824,bot
0,2,1753192263.0760305,bot
1,6,1753192263.2784991,bot
0,6,1753192263.278628,bot
1,5,1753192263.4811904,bot
0,5,1753192263.4813428,bot
1,7,1753192263.6837506,bot
0,7,1753192263.6838791,bot
1,7,1753192263.8864574,bot
0,7,1753192263.886705,bot
1,8,1753192264.0892484,bot
0,8,1753192264.0896375,bot
1,2,1753192264.2920864,bot
0,2,1753192264.2922106,bot
1,10,1753192264.494885,bot
0,10,1753192264.4950092,bot
1,8,1753192264.6974828,bot
0,8,1753192264.697598,bot
1,9,1753192264.89978,bot
0,9,1753192264.8999064,bot
1,7,1753192265.1023648,bot
0,7,1753192265.1024876,bot
1,4,1753192265.3050375,bot
0,4,1753192265.3052151,bot
1,2,1753192265.5075765,bot
0,2,1753192265.5077486,bot
1,6,1753192265.7103207,bot
0,6,1753192265.7110171,bot
1,5,1753192265.9136314,bot
0,5,1753192265.9138258,bot
1,7,1753192266.1161027,bot
0,7,1753192266.1162393,bot
1,7,1753192266.318691,bot
0,7,1753192266.3189113,bot
1,8,1753192266.521489,bot
0,8,1753192266.5216992,bot
1,2,1753192266.7242856,bot
0,2,1753192266.724457,bot
1,10,1753192266.9269729,bot
0,10,1753192266.9271498,bot
1,8,1753192267.1296377,bot
0,8,1753192267.1298635,bot
1,9,1753192267.3323767,bot
0,9,1753192267.3324952,bot
1,7,1753192267.5350754,bot
0,7,1753192267.5355823,bot
1,4,1753192267.738087,bot
0,4,1753192267.738206,bot
1,2,1753192267.9407587,bot
0,2,1753192267.9408731,bot
1,6,1753192268.1433773,bot
0,6,1753192268.1435106,bot
1,5,1753192268.3460276,bot
0,5,1753192268.346161,bot
1,7,1753192268.548749,bot
0,7,1753192268.5489764,bot
1,7,1753192268.7515028,bot
0,7,1753192268.7516997,bot
1,8,1753192268.9544156,bot
0,8,1753192268.954622,bot
1,2,1753192269.157139,bot
0,2,1753192269.1573026,bot
1,10,1753192269.3597991,bot
0,10,1753192269.3602428,bot
1,8,1753192269.5624845,bot
0,8,1753192269.5629632,bot
1,9,1753192269.7655723,bot
0,9,1753192269.7657835,bot
1,7,1753192269.9682877,bot
0,7,1753192269.968468,bot
1,4,1753192270.170838,bot
0,4,1753192270.1709678,bot
1,2,1753192270.3732777,bot
0,2,1753192270.3737624,bot
1,6,1753192270.5763683,bot
0,6,1753192270.576517,bot
1,5,1753192270.7790794,bot
0,5,1753192270.779722,bot
1,7,1753192270.9821289,bot
0,7,1753192270.982309,bot
1,7,1753192271.1849065,bot
0,7,1753192271.185016,bot
1,8,1753192271.387582,bot
0,8,1753192271.3880732,bot
1,2,1753192271.5907245,bot
0,2,1753192271.5913322,bot
1,10,1753192271.793767,bot
0,10,1753192271.7938964,bot
1,8,1753192271.9964185,bot
0,8,1753192271.9966867,bot
1,9,1753192272.1989806,bot
0,9,1753192272.1991615,bot
1,7,1753192272.401503,bot
0,7,1753192272.4017172,bot
1,4,1753192272.6041942,bot
0,4,1753192272.6043737,bot
1,2,1753192272.806735,bot
0,2,1753192272.806971,bot
1,6,1753192273.0095084,bot
0,6,1753192273.009732,bot
1,5,1753192273.211957,bot
0,5,1753192273.2121072,bot
1,7,1753192273.4146366,bot
0,7,1753192273.4148493,bot
1,7,1753192273.617283,bot
0,7,1753192273.6174347,bot
1,8,1753192273.8200283,bot
0,8,1753192273.8201349,bot
1,2,1753192274.0227256,bot
0,2,1753192274.0232463,bot
1,10,1753192274.2257304,bot
0,10,1753192274.2258365,bot
1,8,1753192274.4284174,bot
0,8,1753192274.4285712,bot
1,9,1753192274.6310055,bot
0,9,1753192274.6313272,bot
1,7,1753192274.833646,bot
0,7,1753192274.83381,bot
1,4,1753192275.0363996,bot
0,4,1753192275.0369744,bot
1,2,1753192275.2393572,bot
0,2,1753192275.2395768,bot
1,6,1753192275.441826,bot
0,6,1753192275.441974,bot
1,5,1753192275.64439,bot
0,5,1753192275.6445382,bot
1,7,1753192275.8469665,bot
0,7,1753192275.847137,bot
1,7,1753192276.0491753,bot
0,7,1753192276.0493095,bot
1,8,1753192276.2514884,bot
0,8,1753192276.2515812,bot
1,2,1753192276.4540398,bot
0,2,1753192276.4541578,bot
1,10,1753192276.6563776,bot
0,10,1753192276.6564972,bot
1,8,1753192276.8589923,bot
0,8,1753192276.8591692,bot
1,9,1753192277.061723,bot
0,9,1753192277.0619016,bot
1,7,1753192277.2647674,bot
0,7,1753192277.264944,bot
1,4,1753192277.4675882,bot
0,4,1753192277.467804,bot
1,2,1753192277.6703162,bot
0,2,1753192277.6706293,bot
1,6,1753192277.8727553,bot
0,6,1753192277.8733442,bot
1,5,1753192278.075949,bot
0,5,1753192278.0760767,bot
1,7,1753192278.2786012,bot
0,7,1753192278.2787597,bot
1,7,1753192278.4813018,bot
0,7,1753192278.481515,bot
1,8,1753192278.6839073,bot
0,8,1753192278.6840851,bot
1,2,1753192278.886652,bot
0,2,1753192278.8871417,bot
1,10,1753192279.0895076,bot
0,10,1753192279.0896976,bot
1,8,1753192279.292425,bot
0,8,1753192279.292585,bot
1,9,1753192279.4950771,bot
0,9,1753192279.495231,bot
1,7,1753192279.6976986,bot
0,7,1753192279.698014,bot
1,4,1753192279.900469,bot
0,4,1753192279.9006324,bot
1,2,1753192280.1031525,bot
0,2,1753192280.103313,bot
1,6,1753192280.3059428,bot
0,6,1753192280.3063736,bot
1,5,1753192280.508751,bot
0,5,1753192280.50931,bot
1,7,1753192280.7117598,bot
0,7,1753192280.711973,bot
1,7,1753192280.9145608,bot
0,7,1753192280.91471,bot
1,8,1753192281.1172562,bot
0,8,1753192281.1174326,bot
1,2,1753192281.319976,bot
0,2,1753192281.3201523,bot
1,10,1753192281.5227203,bot
0,10,1753192281.5228393,bot
1,8,1753192281.7251396,bot
0,8,1753192281.7252667,bot
1,9,1753192281.9278057,bot
0,9,1753192281.9279883,bot
1,7,1753192282.1305006,bot
0,7,1753192282.1307178,bot
1,4,1753192282.332817,bot
0,4,1753192282.3329363,bot
1,2,1753192282.5353065,bot
0,2,1753192282.5358546,bot
1,6,1753192282.7384388,bot
0,6,1753192282.7386117,bot
1,5,1753192282.94122,bot
0,5,1753192282.9413948,bot
1,7,1753192283.1438096,bot
0,7,1753192283.1440923,bot
1,7,1753192283.346636,bot
0,7,1753192283.3468509,bot
1,8,1753192283.5491376,bot
0,8,1753192283.5492637,bot
1,2,1753192283.751752,bot
0,2,1753192283.7518866,bot
1,10,1753192283.9542842,bot
0,10,1753192283.9544587,bot
1,8,1753192284.156754,bot
0,8,1753192284.1568823,bot
1,9,1753192284.3592591,bot
0,9,1753192284.3593855,bot
1,7,1753192284.5616064,bot
0,7,1753192284.5617642,bot
1,4,1753192284.7640653,bot
0,4,1753192284.7642028,bot
1,2,1753192284.966505,bot
0,2,1753192284.9666312,bot
1,6,1753192285.1689715,bot
0,6,1753192285.1690967,bot
1,5,1753192285.371466,bot
0,5,1753192285.3715923,bot
1,7,1753192285.5739267,bot
0,7,1753192285.574052,bot
1,7,1753192285.7764084,bot
0,7,1753192285.7765355,bot
1,8,1753192285.9789412,bot
0,8,1753192285.979078,bot
1,2,1753192286.1814892,bot
0,2,1753192286.1816328,bot
1,10,1753192286.3844109,bot
0,10,1753192286.384544,bot
1,8,1753192286.5865877,bot
0,8,1753192286.586751,bot
1,9,1753192286.789217,bot
0,9,1753192286.7893147,bot
1,7,1753192286.9915116,bot
0,7,1753192286.9916377,bot
1,4,1753192287.194219,bot
0,4,1753192287.1943183,bot
1,2,1753192287.3964903,bot
0,2,1753192287.3966155,bot
1,6,1753192287.5986922,bot
0,6,1753192287.5988436,bot
1,5,1753192287.8011513,bot
0,5,1753192287.8012772,bot
1,7,1753192288.0036385,bot
0,7,1753192288.003797,bot
1,7,1753192288.2062123,bot
0,7,1753192288.2063112,bot
1,8,1753192288.4084742,bot
0,8,1753192288.4086,bot
1,2,1753192288.6109846,bot
0,2,1753192288.6111307,bot
1,10,1753192288.813553,bot
0,10,1753192288.8137107,bot
1,8,1753192289.0157793,bot
0,8,1753192289.0159128,bot
1,9,1753192289.2183628,bot
0,9,1753192289.2184925,bot
1,7,1753192289.421285,bot
0,7,1753192289.421379,bot
1,4,1753192289.623521,bot
0,4,1753192289.6237094,bot
1,2,1753192289.8262146,bot
0,2,1753192289.8263075,bot
1,6,1753192290.0284753,bot
0,6,1753192290.0285993,bot
1,5,1753192290.2309265,bot
0,5,1753192290.2310524,bot
1,7,1753192290.433548,bot
0,7,1753192290.4337192,bot
1,7,1753192290.636009,bot
0,7,1753192290.636139,bot
1,8,1753192290.8388703,bot
0,8,1753192290.8389986,bot
1,2,1753192291.0413666,bot
0,2,1753192291.0414903,bot
1,10,1753192291.243867,bot
0,10,1753192291.2439947,bot
1,8,1753192291.446452,bot
0,8,1753192291.4465797,bot
1,9,1753192291.6486192,bot
0,9,1753192291.6488156,bot
1,7,1753192291.8514686,bot
0,7,1753192291.851577,bot
1,4,1753192292.0541344,bot
0,4,1753192292.054288,bot
1,2,1753192292.2567062,bot
0,2,1753192292.256913,bot
1,6,1753192292.459443,bot
0,6,1753192292.459595,bot
1,5,1753192292.662127,bot
0,5,1753192292.6622388,bot
1,7,1753192292.8648713,bot
0,7,1753192292.8650692,bot
1,7,1753192293.0674431,bot
0,7,1753192293.0676053,bot
1,8,1753192293.2701886,bot
0,8,1753192293.270811,bot
1,2,1753192293.473314,bot
0,2,1753192293.473472,bot
1,10,1753192293.6759834,bot
0,10,1753192293.6764712,bot
1,8,1753192293.8789294,bot
0,8,1753192293.8793817,bot
1,9,1753192294.081994,bot
0,9,1753192294.0822127,bot
1,7,1753192294.284485,bot
0,7,1753192294.2848787,bot
1,4,1753192294.4871411,bot
0,4,1753192294.487314,bot
1,2,1753192294.6896267,bot
0,2,1753192294.6901076,bot
1,6,1753192294.892737,bot
0,6,1753192294.8930483,bot
1,5,1753192295.0955925,bot
0,5,1753192295.0957515,bot
1,7,1753192295.2983506,bot
0,7,1753192295.2985168,bot
1,7,1753192295.5009336,bot
0,7,1753192295.5010862,bot
1,8,1753192295.7035673,bot
0,8,1753192295.7037592,bot
1,2,1753192295.906242,bot
0,2,1753192295.9064496,bot
1,10,1753192296.1089444,bot
0,10,1753192296.1092646,bot
1,8,1753192296.3119037,bot
0,8,1753192296.3120525,bot
1,9,1753192296.5145447,bot
0,9,1753192296.514651,bot
1,7,1753192296.717106,bot
0,7,1753192296.717241,bot
1,4,1753192296.9195328,bot
0,4,1753192296.9197211,bot
1,2,1753192297.1219728,bot
0,2,1753192297.1220744,bot
1,6,1753192297.324423,bot
0,6,1753192297.324571,bot
1,5,1753192297.5272243,bot
0,5,1753192297.5273798,bot
1,7,1753192297.7299569,bot
0,7,1753192297.730178,bot
1,7,1753192297.9325728,bot
0,7,1753192297.9327557,bot
1,8,1753192298.1351593,bot
0,8,1753192298.135313,bot
1,2,1753192298.3379183,bot
0,2,1753192298.3380334,bot
1,10,1753192298.5405786,bot
0,10,1753192298.540911,bot
1,8,1753192298.7434146,bot
0,8,1753192298.7438743,bot
1,9,1753192298.946452,bot
0,9,1753192298.9465957,bot
1,7,1753192299.1491015,bot
0,7,1753192299.1492555,bot
1,4,1753192299.3517623,bot
0,4,1753192299.351916,bot
1,2,1753192299.5542605,bot
0,2,1753192299.554417,bot
1,6,1753192299.7568502,bot
0,6,1753192299.756953,bot
1,5,1753192299.959531,bot
0,5,1753192299.959704,bot
1,7,1753192300.1619415,bot
0,7,1753192300.1620784,bot
1,7,1753192300.3644445,bot
0,7,1753192300.3646011,bot
1,8,1753192300.5672069,bot
0,8,1753192300.5676403,bot
1,2,1753192300.7701411,bot
0,2,1753192300.7702932,bot
1,10,1753192300.9725535,bot
0,10,1753192300.9727445,bot
1,8,1753192301.1754177,bot
0,8,1753192301.1759458,bot
1,9,1753192301.3785105,bot
0,9,1753192301.3787124,bot
1,7,1753192301.5813496,bot
0,7,1753192301.581468,bot
1,4,1753192301.7839117,bot
0,4,1753192301.7840483,bot
1,2,1753192301.9865336,bot
0,2,1753192301.9867103,bot
1,6,1753192302.189208,bot
0,6,1753192302.18934,bot
1,5,1753192302.3918853,bot
0,5,1753192302.3919845,bot
1,7,1753192302.5945375,bot
0,7,1753192302.5947323,bot
1,7,1753192302.7971306,bot
0,7,1753192302.7972822,bot
1,8,1753192302.9999328,bot
0,8,1753192303.000034,bot
1,2,1753192303.2025318,bot
0,2,1753192303.2027097,bot
1,10,1753192303.405149,bot
0,10,1753192303.405284,bot
1,8,1753192303.6077368,bot
0,8,1753192303.608153,bot
1,9,1753192303.8105884,bot
0,9,1753192303.8107307,bot
1,7,1753192304.0132573,bot
0,7,1753192304.013414,bot
1,4,1753192304.2153306,bot
0,4,1753192304.2159283,bot
1,2,1753192304.418428,bot
0,2,1753192304.4185803,bot
1,6,1753192304.6207,bot
0,6,1753192304.6209018,bot
1,5,1753192304.823405,bot
0,5,1753192304.8240638,bot
1,7,1753192305.0265892,bot
0,7,1753192305.0268226,bot
1,7,1753192305.2294197,bot
0,7,1753192305.2295403,bot
1,8,1753192305.4319065,bot
0,8,1753192305.4320304,bot
1,2,1753192305.634621,bot
0,2,1753192305.634827,bot
1,10,1753192305.837387,bot
0,10,1753192305.8377447,bot
1,8,1753192306.040207,bot
0,8,1753192306.0403314,bot
1,9,1753192306.2430382,bot
0,9,1753192306.243163,bot
1,7,1753192306.445686,bot
0,7,1753192306.4458067,bot
1,4,1753192306.6482506,bot
0,4,1753192306.6483784,bot
1,2,1753192306.850778,bot
0,2,1753192306.8509,bot
1,6,1753192307.053545,bot
0,6,1753192307.0537124,bot
1,5,1753192307.2559783,bot
0,5,1753192307.2561457,bot
1,7,1753192307.4584515,bot
0,7,1753192307.4585714,bot
1,7,1753192307.66108,bot
0,7,1753192307.6612058,bot
1,8,1753192307.8637652,bot
0,8,1753192307.8639123,bot
1,2,1753192308.0658937,bot
0,2,1753192308.0662234,bot
1,10,1753192308.2687843,bot
0,10,1753192308.269089,bot
1,8,1753192308.4717095,bot
0,8,1753192308.4718544,bot
1,9,1753192308.6742852,bot
0,9,1753192308.6745183,bot
1,7,1753192308.8771572,bot
0,7,1753192308.8773036,bot
1,4,1753192309.0798087,bot
0,4,1753192309.0799575,bot
1,2,1753192309.282235,bot
0,2,1753192309.282376,bot
1,6,1753192309.484846,bot
0,6,1753192309.4849932,bot
1,5,1753192309.6876976,bot
0,5,1753192309.6878295,bot
1,7,1753192309.8903463,bot
0,7,1753192309.8904912,bot
1,7,1753192310.0928605,bot
0,7,1753192310.0930378,bot
1,8,1753192310.2956266,bot
0,8,1753192310.2960374,bot
1,2,1753192310.4984157,bot
0,2,1753192310.498519,bot
1,10,1753192310.7008438,bot
0,10,1753192310.7011297,bot
1,8,1753192310.9037054,bot
0,8,1753192310.903963,bot
1,9,1753192311.106388,bot
0,9,1753192311.1065,bot
1,7,1753192311.309332,bot
0,7,1753192311.3095143,bot
1,4,1753192311.5119529,bot
0,4,1753192311.5120947,bot
1,2,1753192311.714408,bot
0,2,1753192311.7145798,bot
1,6,1753192311.9170716,bot
0,6,1753192311.917411,bot
1,5,1753192312.1200142,bot
0,5,1753192312.1204648,bot
1,7,1753192312.3228016,bot
0,7,1753192312.3229835,bot
1,7,1753192312.5254898,bot
0,7,1753192312.5257444,bot
1,8,1753192312.7282135,bot
0,8,1753192312.7283633,bot
1,2,1753192312.9309616,bot
0,2,1753192312.931101,bot
1,10,1753192313.1334434,bot
0,10,1753192313.133597,bot
1,8,1753192313.336072,bot
0,8,1753192313.3365777,bot
1,9,1753192313.5390668,bot
0,9,1753192313.539186,bot
1,7,1753192313.7416425,bot
0,7,1753192313.741784,bot
1,4,1753192313.9442737,bot
0,4,1753192313.9444044,bot
1,2,1753192314.146906,bot
0,2,1753192314.147043,bot
1,6,1753192314.3495831,bot
0,6,1753192314.349782,bot
1,5,1753192314.5522394,bot
0,5,1753192314.5527325,bot
1,7,1753192314.755286,bot
0,7,1753192314.7554407,bot
1,7,1753192314.9578636,bot
0,7,1753192314.9579904,bot
1,8,1753192315.160373,bot
0,8,1753192315.1604705,bot
1,2,1753192315.3621967,bot
0,2,1753192315.362366,bot
1,10,1753192315.5647106,bot
0,10,1753192315.564847,bot
1,8,1753192315.7671216,bot
0,8,1753192315.7672842,bot
1,9,1753192315.9694738,bot
