event_code,key_code,timestamp,label
1,29,1753192926.3709974,human
0,26,1753192926.453361,human
0,29,1753192926.493838,human
1,42,1753192926.571587,human
1,30,1753192926.6224692,human
0,42,1753192926.6972334,human
0,30,1753192926.75702,human
1,18,1753192926.786863,human
1,1,1753192926.8659391,human
0,18,1753192926.897068,human
0,1,1753192926.9703512,human
1,15,1753192927.177601,human
0,15,1753192927.2469575,human
1,15,1753192927.301928,human
0,15,1753192927.3931832,human
1,1,1753192927.4680085,human
1,18,1753192927.6006372,human
0,1,1753192927.6430013,human
1,40,1753192927.6786196,human
0,18,1753192927.724263,human
1,30,1753192927.7517872,human
1,42,1753192927.8382778,human
0,40,1753192927.8522923,human
0,30,1753192927.8898597,human
0,42,1753192927.9365392,human
1,43,1753192927.963447,human
1,45,1753192928.0791574,human
0,43,1753192928.096059,human
1,26,1753192928.197428,human
0,45,1753192928.2196374,human
0,26,1753192928.372331,human
1,43,1753192928.42473,human
1,30,1753192928.5574052,human
0,43,1753192928.5940506,human
0,30,1753192928.6819315,human
1,18,1753192929.312855,human
1,36,1753192929.444069,human
0,18,1753192929.4528332,human
1,26,1753192929.4949117,human
0,36,1753192929.585816,human
1,18,1753192929.631212,human
0,26,1753192929.635698,human
1,43,1753192929.7389245,human
0,18,1753192929.759237,human
1,45,1753192929.8288686,human
0,43,1753192929.8519611,human
1,26,1753192929.9239423,human
0,45,1753192929.9513395,human
1,18,1753192930.0354006,human
0,26,1753192930.045039,human
1,40,1753192930.1113677,human
0,18,1753192930.1752355,human
1,26,1753192930.1936002,human
0,40,1753192930.263826,human
0,26,1753192930.3081388,human
1,42,1753192930.4090316,human
0,42,1753192930.5115206,human
1,42,1753192930.5640135,human
1,39,1753192930.5919802,human
0,42,1753192930.6607533,human
1,28,1753192930.7609832,human
0,39,1753192930.7698529,human
0,28,1753192930.8617003,human
1,28,1753192930.911127,human
1,33,1753192930.956812,human
0,28,1753192931.0025852,human
1,34,1753192931.026059,human
0,33,1753192931.0895123,human
1,26,1753192931.095527,human
0,34,1753192931.155642,human
1,18,1753192931.1807652,human
0,26,1753192931.2051864,human
0,18,1753192931.2930114,human
1,26,1753192931.3632736,human
0,26,1753192931.4923325,human
1,18,1753192931.5253718,human
1,17,1753192931.584476,human
0,18,1753192931.6445756,human
1,11,1753192931.8492134,human
0,11,1753192931.950961,human
0,17,1753192931.9636886,human
1,42,1753192932.0429616,human
1,26,1753192932.1354306,human
0,42,1753192932.1893427,human
1,31,1753192932.276299,human
0,26,1753192932.2781143,human
0,31,1753192932.404467,human
1,44,1753192932.4897797,human
1,39,1753192932.5668757,human
0,44,1753192932.595504,human
1,38,1753192932.6501698,human
0,39,1753192932.736555,human
0,38,1753192932.7802925,human
1,30,1753192932.782882,human
0,30,1753192932.8645191,human
1,15,1753192933.5621054,human
0,15,1753192933.6625545,human
1,38,1753192933.898908,human
0,38,1753192934.0509238,human
1,15,1753192934.2974017,human
0,15,1753192934.4053211,human
1,1,1753192934.5470326,human
0,1,1753192934.7255008,human
1,18,1753192935.499991,human
0,18,1753192935.6038992,human
1,38,1753192935.6628475,human
1,30,1753192935.78554,human
0,38,1753192935.7864368,human
1,36,1753192935.886453,human
0,30,1753192935.9006484,human
1,18,1753192935.981816,human
0,36,1753192936.030239,human
0,18,1753192936.102267,human
1,17,1753192936.2014904,human
1,25,1753192936.442728,human
0,17,1753192936.5454335,human
0,47,1753192936.6230266,human
1,30,1753192936.7140017,human
0,30,1753192936.8838408,human
1,43,1753192936.8869874,human
0,43,1753192937.0592778,human
1,44,1753192937.1030326,human
0,44,1753192937.2228794,human
1,18,1753192937.2730105,human
1,17,1753192937.3660676,human
0,18,1753192937.4012525,human
1,24,1753192937.6438231,human
0,24,1753192937.7170956,human
0,17,1753192937.9550223,human
1,30,1753192938.0837834,human
1,42,1753192938.1986194,human
0,30,1753192938.2529478,human
0,42,1753192938.2873297,human
1,15,1753192938.5106103,human
0,15,1753192938.6156423,human
1,15,1753192938.6701057,human
0,15,1753192938.7768376,human
1,34,1753192938.8444571,human
1,42,1753192938.945706,human
0,34,1753192939.0051997,human
0,42,1753192939.071896,human
1,32,1753192939.1456027,human
1,34,1753192939.2140288,human
0,32,1753192939.274222,human
1,38,1753192939.3328688,human
0,34,1753192939.39792,human
1,26,1753192939.4664934,human
0,38,1753192939.4899073,human
0,26,1753192939.5490952,human
1,15,1753192939.714697,human
0,15,1753192939.809604,human
1,34,1753192939.919017,human
0,34,1753192940.0820348,human
1,26,1753192940.0885355,human
0,26,1753192940.212029,human
1,1,1753192940.3527768,human
1,18,1753192940.4439747,human
0,1,1753192940.522266,human
0,18,1753192940.6007323,human
1,26,1753192940.6623645,human
1,18,1753192940.7488124,human
0,26,1753192940.7905138,human
1,28,1753192940.8863466,human
0,18,1753192940.8882742,human
1,30,1753192940.9867885,human
0,28,1753192941.0373378,human
1,36,1753192941.0562663,human
0,30,1753192941.1023214,human
0,36,1753192941.2213812,human
1,30,1753192941.2240117,human
0,30,1753192941.2940834,human
1,27,1753192941.3296251,human
0,27,1753192941.5120702,human
1,42,1753192941.5393214,human
1,26,1753192941.577207,human
0,42,1753192941.6274686,human
0,26,1753192941.7095704,human
1,42,1753192941.725982,human
1,30,1753192941.776468,human
0,42,1753192941.814607,human
0,30,1753192941.8953404,human
1,18,1753192942.0105872,human
0,18,1753192942.1161,human
1,36,1753192943.2063155,human
0,36,1753192943.3214543,human
1,0,1753192943.4238904,human
1,30,1753192943.5325694,human
0,0,1753192943.5517237,human
1,46,1753192943.6082883,human
0,30,1753192943.6481109,human
1,30,1753192943.7073815,human
0,46,1753192943.767247,human
1,38,1753192943.786433,human
0,30,1753192943.8577242,human
0,38,1753192943.9170785,human
1,44,1753192943.921491,human
1,39,1753192944.0149517,human
0,44,1753192944.0242183,human
1,18,1753192944.067693,human
0,39,1753192944.152642,human
0,18,1753192944.2237978,human
1,26,1753192944.306079,human
1,36,1753192944.3427458,human
0,26,1753192944.402218,human
0,36,1753192944.5444283,human
1,15,1753192944.986692,human
0,15,1753192945.0556235,human
1,15,1753192945.1199455,human
0,15,1753192945.2044125,human
1,36,1753192945.2835486,human
1,26,1753192945.3518734,human
0,36,1753192945.4023514,human
1,18,1753192945.465316,human
0,26,1753192945.4752712,human
1,43,1753192945.5403385,human
0,18,1753192945.622435,human
0,43,1753192945.659739,human
1,30,1753192945.7185109,human
1,28,1753192945.813907,human
0,30,1753192945.860491,human
1,39,1753192945.8821778,human
0,28,1753192945.937363,human
1,38,1753192945.9871376,human
0,39,1753192946.0389786,human
1,29,1753192946.0648444,human
0,38,1753192946.1152794,human
1,26,1753192946.1345272,human
0,29,1753192946.1946137,human
1,18,1753192946.20404,human
0,26,1753192946.2635777,human
0,18,1753192946.336277,human
1,29,1753192946.3440452,human
1,39,1753192946.403454,human
0,29,1753192946.4548311,human
1,37,1753192946.4719448,human
1,30,1753192946.54519,human
0,39,1753192946.5543163,human
0,37,1753192946.6006474,human
1,38,1753192946.669618,human
0,30,1753192946.688791,human
1,34,1753192946.7052991,human
0,38,1753192946.7746055,human
1,28,1753192946.8059256,human
1,26,1753192946.8424993,human
0,34,1753192946.8671234,human
0,28,1753192946.8933153,human
1,18,1753192946.9113266,human
0,26,1753192946.9574385,human
1,29,1753192946.9935136,human
0,18,1753192947.026841,human
1,34,1753192947.0438237,human
0,29,1753192947.1123042,human
1,18,1753192947.1214256,human
0,34,1753192947.171593,human
1,37,1753192947.2141812,human
0,18,1753192947.274768,human
1,26,1753192947.286076,human
0,37,1753192947.350166,human
0,26,1753192947.409487,human
1,32,1753192947.5849872,human
0,32,1753192947.6910603,human
1,32,1753192947.7236283,human
1,34,1753192947.750738,human
1,39,1753192947.81012,human
0,32,1753192947.8427408,human
0,34,1753192947.8931284,human
0,39,1753192947.9522069,human
1,2,1753192948.0821257,human
0,2,1753192948.2200153,human
1,18,1753192948.290992,human
1,17,1753192948.4098032,human
0,18,1753192948.4144392,human
1,19,1753192949.2920434,human
0,17,1753192949.3479202,human
0,36,1753192949.3843343,human
1,0,1753192949.5268896,human
0,0,1753192949.637025,human
1,26,1753192949.6512642,human
1,38,1753192949.774161,human
0,26,1753192949.8015645,human
0,38,1753192949.879991,human
1,38,1753192949.92538,human
1,39,1753192949.9939032,human
0,38,1753192950.0488346,human
1,18,1753192950.07162,human
0,39,1753192950.1409,human
1,43,1753192950.186267,human
0,18,1753192950.215396,human
0,43,1753192950.3292472,human
1,45,1753192950.4979348,human
1,28,1753192950.6167629,human
0,45,1753192950.6321971,human
0,28,1753192950.695572,human
1,28,1753192950.7670188,human
1,30,1753192950.8497071,human
0,28,1753192950.9043689,human
0,30,1753192950.9596045,human
1,43,1753192951.0432746,human
0,43,1753192951.128466,human
1,43,1753192951.182888,human
1,34,1753192951.2381148,human
0,43,1753192951.266439,human
1,46,1753192951.3709464,human
0,34,1753192951.3717608,human
0,46,1753192951.4588044,human
1,39,1753192951.4715228,human
1,18,1753192951.5402155,human
0,39,1753192951.604339,human
1,44,1753192951.677493,human
0,18,1753192951.6861515,human
1,45,1753192951.782189,human
0,44,1753192951.784766,human
1,44,1753192951.8708377,human
0,45,1753192951.9205527,human
0,44,1753192951.9340527,human
1,44,1753192951.989561,human
1,26,1753192952.052779,human
0,44,1753192952.0943167,human
1,18,1753192952.1625586,human
0,26,1753192952.1815732,human
1,17,1753192952.2586548,human
0,18,1753192952.2815654,human
1,21,1753192952.3464148,human
0,17,1753192952.4289207,human
0,40,1753192952.4693046,human
1,33,1753192952.534149,human
1,34,1753192952.674204,human
0,33,1753192952.6760752,human
0,34,1753192952.7885575,human
1,36,1753192952.9229715,human
1,26,1753192953.064515,human
0,36,1753192953.0703435,human
0,26,1753192953.165177,human
1,29,1753192953.4957402,human
1,30,1753192953.5688088,human
0,29,1753192953.6510775,human
1,36,1753192953.6879008,human
0,30,1753192953.7293878,human
0,36,1753192953.788556,human
1,40,1753192953.858862,human
0,40,1753192953.9778962,human
1,34,1753192954.1398275,human
0,34,1753192954.240042,human
1,15,1753192954.4611535,human
0,15,1753192954.5573523,human
1,33,1753192954.7100515,human
1,34,1753192954.8243215,human
0,33,1753192954.854303,human
1,26,1753192954.916053,human
0,34,1753192954.925995,human
0,26,1753192955.0665572,human
1,18,1753192955.1741996,human
1,31,1753192955.2928846,human
0,18,1753192955.312076,human
1,30,1753192955.3387032,human
0,31,1753192955.402223,human
0,30,1753192955.4524815,human
1,43,1753192955.50885,human
0,43,1753192955.6070335,human
1,44,1753192955.6611369,human
1,30,1753192955.720606,human
0,44,1753192955.7800312,human
0,30,1753192955.8542798,human
1,32,1753192955.888466,human
0,32,1753192955.9816246,human
1,32,1753192956.0088208,human
1,34,1753192956.063895,human
1,39,1753192956.1413774,human
0,32,1753192956.145682,human
1,18,1753192956.20077,human
0,34,1753192956.223961,human
0,39,1753192956.2897866,human
0,18,1753192956.3527763,human
1,36,1753192956.4190836,human
1,26,1753192956.5111172,human
0,36,1753192956.557466,human
1,18,1753192956.6117475,human
0,26,1753192956.6203768,human
1,31,1753192956.7077944,human
0,18,1753192956.7397828,human
1,30,1753192956.8144455,human
0,31,1753192956.8644853,human
0,30,1753192956.8954682,human
1,43,1753192956.9698057,human
0,43,1753192957.0661528,human
1,44,1753192957.1130774,human
1,26,1753192957.1631677,human
0,44,1753192957.220229,human
1,18,1753192957.2546391,human
0,26,1753192957.2960382,human
0,18,1753192957.3900323,human
1,29,1753192957.391333,human
1,30,1753192957.4428382,human
1,36,1753192957.5107574,human
0,29,1753192957.5171642,human
0,30,1753192957.5838912,human
0,36,1753192957.607871,human
1,36,1753192957.6380217,human
1,26,1753192957.7301853,human
0,36,1753192957.7799685,human
1,18,1753192957.8576005,human
0,26,1753192957.8639038,human
1,37,1753192957.9487069,human
0,18,1753192958.0048182,human
1,26,1753192958.0334344,human
0,37,1753192958.0841262,human
1,37,1753192958.1425414,human
0,26,1753192958.1462238,human
0,37,1753192958.361586,human
1,37,1753192958.532262,human
1,26,1753192958.5920486,human
0,37,1753192958.5973976,human
0,26,1753192958.7015266,human
1,18,1753192958.8472974,human
0,18,1753192958.9852526,human
1,15,1753192959.1929216,human
0,15,1753192959.2469542,human
1,2,1753192959.5142207,human
1,18,1753192959.6650796,human
0,2,1753192959.7019253,human
0,18,1753192959.8173213,human
1,17,1753192959.8203304,human
1,13,1753192959.907859,human
0,17,1753192960.030993,human
0,34,1753192960.0362868,human
1,18,1753192960.094605,human
1,43,1753192960.193556,human
0,18,1753192960.2249973,human
0,43,1753192960.2843227,human
1,39,1753192960.308523,human
0,39,1753192960.461442,human
1,43,1753192960.5004857,human
0,43,1753192960.6299586,human
1,44,1753192960.7727125,human
1,30,1753192960.8375728,human
0,44,1753192960.87818,human
1,38,1753192960.881979,human
0,30,1753192960.960371,human
1,34,1753192960.9699843,human
0,38,1753192961.0390348,human
1,44,1753192961.0699203,human
0,34,1753192961.098133,human
0,44,1753192961.163398,human
1,39,1753192961.185841,human
1,42,1753192961.273552,human
0,39,1753192961.3189704,human
1,34,1753192961.3736238,human
0,42,1753192961.4127698,human
1,18,1753192961.492584,human
0,34,1753192961.5320058,human
0,18,1753192961.6349578,human
1,29,1753192961.6989062,human
1,34,1753192961.7728925,human
0,29,1753192961.8287773,human
1,18,1753192961.86316,human
0,34,1753192961.923004,human
0,18,1753192961.9780562,human
1,17,1753192962.01338,human
0,17,1753192962.3628528,human
1,15,1753192962.6629975,human
0,15,1753192962.750974,human
1,15,1753192962.8048596,human
1,30,1753192962.869496,human
0,15,1753192962.8986185,human
1,36,1753192962.9739072,human
0,30,1753192963.0015066,human
0,36,1753192963.090278,human
1,36,1753192963.1421058,human
0,36,1753192963.2448893,human
1,26,1753192963.2562337,human
1,18,1753192963.3449829,human
0,26,1753192963.3758311,human
1,17,1753192963.4487293,human
0,18,1753192963.4635413,human
1,14,1753192963.526538,human
0,17,1753192963.6018815,human
